radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,636,1,1020,32845328,0,38.807144165039,8.9888763427734,1000,1,1,1369551452,1369551452,0
GSM,636,1,40007,45145,0,38.796157836914,9.0108489990234,1000,1,1,1369718091,1369718091,0
GSM,636,1,20015,11020,0,38.998032,8.790436,1000,4,1,1369875934,1431366006,0
GSM,636,1,20005,24067,0,37.379118,11.596364,1000,7,1,1369930668,1412401675,0
UMTS,636,1,1020,32844989,0,38.785171508789,9.0149688720703,1000,2,1,1370080887,1370080887,0
UMTS,636,1,1020,32845269,0,38.823623657227,8.9998626708984,1000,1,1,1370792479,1370792479,0
UMTS,636,1,1020,32845272,0,38.823623657227,8.9998626708984,1000,1,1,1370792606,1370792606,0
UMTS,636,1,1020,32844207,0,38.788605,9.012909,1000,4,1,1371221029,1375086125,0
GSM,636,1,20014,32047,0,42.78694152832,9.3431854248047,1000,4,1,1371264147,1371264147,0
UMTS,636,1,1020,32845209,0,38.814011,9.000893,1000,4,1,1371624615,1371624615,0
UMTS,636,1,1030,32844758,0,38.702774047852,9.0630340576172,1000,1,1,1371744848,1371744848,0
UMTS,636,1,1030,32845198,0,38.702774047852,9.0630340576172,1000,2,1,1371744959,1371744959,0
UMTS,636,1,1030,32845197,0,38.702774047852,9.0630340576172,1000,1,1,1371745080,1371745080,0
GSM,636,1,20022,25604,0,35.421981811523,7.1926116943359,1000,2,1,1371791031,1371791031,0
GSM,636,1,20022,25151,0,35.421981811523,7.1926116943359,1000,2,1,1371791215,1371791215,0
UMTS,636,1,1030,32846017,0,38.717880249023,8.9778900146484,1000,5,1,1372085234,1372085234,0
GSM,636,1,20041,22212,0,43.549118041992,5.9525299072266,1000,3,1,1372344633,1372344633,0
GSM,636,1,20069,11056,0,39.286619,8.571004,1000,7,1,1372375471,1430174694,0
UMTS,636,1,1020,32844987,0,38.782424926758,9.0163421630859,1000,5,1,1372498232,1375286134,0
GSM,636,1,20005,14062,0,37.389908,11.593552,1000,3,1,1372522163,1372916946,0
UMTS,636,1,1020,32843949,0,38.777618,9.001236,1000,2,1,1372586189,1372586189,0
GSM,636,1,20005,34605,0,37.384854,11.594998,1000,25,1,1372936685,1412401840,0
UMTS,636,1,1020,32844077,0,38.783798217773,8.9998626708984,1000,2,1,1373137989,1373137989,0
GSM,636,1,40004,46376,0,38.735733032227,9.0424346923828,1000,4,1,1373666379,1373666379,0
UMTS,636,1,1020,32843648,0,38.770065,8.932022,1000,5,1,1373733420,1373733420,0
UMTS,636,1,1030,32844087,0,38.742599,9.00444,1000,3,1,1373861616,1373861616,0
GSM,636,1,20049,26301,0,38.42399597168,6.0005950927734,1000,6,1,1374299076,1375054618,0
UMTS,636,1,1030,32845667,0,38.695907592773,9.0053558349609,1000,2,1,1374385614,1374385614,0
UMTS,636,1,1030,32845587,0,38.695907592773,9.0053558349609,1000,2,1,1374385726,1374385726,0
GSM,636,1,40007,45127,0,38.782425,9.000778,1000,9,1,1374941449,1382874494,0
GSM,636,1,40007,45576,0,38.782424926758,9.0012359619141,1000,4,1,1374942551,1375514366,0
UMTS,636,1,1020,32844959,0,38.766098,8.957291,1000,9,1,1375122213,1376808234,0
UMTS,636,1,1020,32844990,0,38.782424926758,9.0163421630859,1000,2,1,1375286194,1375286194,0
UMTS,636,1,1020,32845098,0,38.766403,8.983841,1000,9,1,1375368733,1379747584,0
UMTS,636,1,1020,32845101,0,38.76594543457,8.9833831787109,1000,1,1,1375350023,1375350023,0
GSM,636,1,20062,23202,0,39.515762329102,13.246078491211,1000,3,1,1375596503,1375596503,0
GSM,636,1,20001,23058,0,39.46907043457,13.489151000977,1000,1,1,1375598307,1375598307,0
UMTS,636,1,1020,32844957,0,38.768103,8.95886,1000,7,1,1375737732,1376808414,0
UMTS,636,1,1020,32844497,0,38.769035,8.960381,1000,4,1,1375738135,1375738579,0
GSM,636,1,20001,33736,0,39.473190307617,13.491897583008,1000,2,1,1375761832,1375761832,0
UMTS,636,1,1010,32844538,0,38.750839233398,9.0135955810547,1000,1,1,1375768360,1375768360,0
UMTS,636,1,1010,32844328,0,38.750839233398,9.0135955810547,1000,1,1,1375768430,1375768430,0
GSM,636,1,20068,33186,0,39.448929,13.484116,1000,3,1,1375797661,1375797661,0
UMTS,636,1,1010,32845059,0,38.730239868164,9.0383148193359,1000,3,1,1375849870,1375849870,0
UMTS,636,1,1010,32844977,0,38.727493,9.039001,1000,2,1,1375849988,1375849988,0
GSM,636,1,20001,33734,0,39.484176635742,13.480911254883,1000,2,1,1375854047,1375854047,0
GSM,636,1,20001,33613,0,39.484176635742,13.480911254883,1000,1,1,1375854170,1375854170,0
GSM,636,1,40008,45053,0,38.785172,8.983252,1000,21,1,1376032572,1376614719,0
GSM,636,1,40008,45423,0,38.785171508789,8.9833831787109,1000,5,1,1376050885,1376050885,0
GSM,636,1,20018,11003,0,39.28196,8.542299,1000,16,1,1376117443,1431005164,0
UMTS,636,1,1020,32843909,0,38.768692016602,8.9861297607422,1000,2,1,1376111241,1376111241,0
UMTS,636,1,1020,32845298,0,38.846969604492,9.0039825439453,1000,3,1,1376140136,1376140136,0
GSM,636,1,20018,31048,0,39.27681,8.54187,1000,2,1,1376185974,1431005164,0
GSM,636,1,20067,32089,0,41.840057,9.606857,1000,2,1,1376283750,1376283750,0
GSM,636,1,20067,22040,0,41.838455,9.602737,1000,3,1,1376283934,1376283934,0
GSM,636,1,20067,12533,0,41.834335,9.603653,1000,3,1,1376284406,1376284406,0
GSM,636,1,20067,22533,0,41.832504,9.603012,1000,5,1,1376285133,1376285133,0
GSM,636,1,20065,26042,0,40.003052,7.107925,1000,6,1,1376408641,1434364645,0
GSM,636,1,20065,36489,0,40.002594,7.110901,1000,2,1,1376412765,1434364645,0
GSM,636,1,20011,32624,0,41.36833190918,9.3747711181641,1000,10,1,1376977388,1376977388,0
GSM,636,1,40002,41061,0,38.750839233398,9.0218353271484,1000,1,1,1376984481,1376984481,0
UMTS,636,1,1601,6977318,0,39.769821166992,10.102615356445,1000,1,1,1444300318,1444300318,0
UMTS,636,1,1301,7117471,0,39.767075,10.176224,1000,5,1,1444298184,1444298184,0
UMTS,636,1,1105,6915846,0,38.895919,9.064744,4657,45,1,1456808166,1456808166,0
GSM,636,1,20012,32639,0,41.866836547852,9.5876312255859,1000,2,1,1377544094,1377544094,0
GSM,636,1,20012,12639,0,41.866836547852,9.5876312255859,1000,1,1,1377544208,1377544208,0
GSM,636,1,20005,14465,0,37.39128112793,11.588516235352,1000,1,1,1378357468,1378357468,0
UMTS,636,1,1030,32846049,0,38.716506958008,9.0108489990234,1000,2,1,1378467779,1378467779,0
UMTS,636,1,1030,32845659,0,38.708267211914,9.0026092529297,1000,8,1,1378620218,1378620218,0
UMTS,636,1,1030,32845579,0,38.708267211914,9.0026092529297,1000,2,1,1378620050,1378620050,0
GSM,636,1,20024,16926,0,38.478927612305,7.0291900634766,1000,1,1,1378696589,1378696589,0
UMTS,636,1,1030,32845999,0,38.712387084961,8.9614105224609,1000,2,1,1378709555,1378709555,0
GSM,636,1,20004,24023,0,37.46955871582,12.610244750977,1000,3,1,1378960626,1378960626,0
GSM,636,1,40003,43382,0,38.760452270508,8.9929962158203,1000,4,1,1378962049,1378962049,0
GSM,636,1,40003,43726,0,38.735733,9.019432,1000,4,1,1378969136,1378969136,0
GSM,636,1,40001,41087,0,38.742599487305,9.0287017822266,1000,1,1,1378969383,1378969383,0
GSM,636,1,40001,41213,0,38.74397277832,9.0287017822266,1000,1,1,1378969451,1378969451,0
GSM,636,1,40004,46215,0,38.73436,9.051361,1000,10,1,1378983627,1378983627,0
GSM,636,1,40004,46211,0,38.734359741211,9.0520477294922,1000,2,1,1378981939,1378981939,0
UMTS,636,1,1010,32844467,0,38.741226196289,9.0300750732422,1000,2,1,1379052387,1379052387,0
UMTS,636,1,1010,32844470,0,38.741226196289,9.0300750732422,1000,2,1,1379052878,1379052878,0
GSM,636,1,20061,11571,0,39.255524,7.542801,1000,2,1,1379130958,1379130958,0
GSM,636,1,40005,42336,0,38.744247,9.063034,1000,5,1,1379341258,1379341258,0
GSM,636,1,20029,11538,0,39.13353,7.951126,1791,6,1,1379652877,1379652877,0
UMTS,636,1,1030,32845739,0,38.719842,8.965727,1000,7,1,1379747597,1379747597,0
UMTS,636,1,1030,32845738,0,38.720234,8.966315,1000,7,1,1379747599,1379747599,0
UMTS,636,1,1030,32845741,0,38.709542,8.959841,1000,14,1,1379746531,1379746531,0
UMTS,636,1,1030,32845742,0,38.717880249023,8.9627838134766,1000,1,1,1379746526,1379746526,0
UMTS,636,1,1030,32845759,0,38.695049,8.953342,1000,8,1,1379746534,1379746534,0
UMTS,636,1,1030,32843819,0,38.692131,8.951797,1000,4,1,1379746534,1379746534,0
GSM,636,1,10084,13312,0,38.682174682617,8.9517974853516,1000,2,1,1379746535,1379746535,0
GSM,636,1,10084,12752,0,38.658878,8.91809,4538,55,1,1379746550,1379746550,0
GSM,636,1,20028,50082,0,38.646469116211,8.8913726806641,1000,1,1,1379746550,1379746550,0
GSM,636,1,20028,50092,0,38.646927,8.891373,1000,3,1,1379746550,1379746550,0
GSM,636,1,20028,43843,0,38.647842407227,8.8913726806641,1000,1,1,1379746551,1379746551,0
GSM,636,1,20047,11115,0,38.381081,8.124733,1000,8,1,1379746553,1379746553,0
GSM,636,1,20047,21114,0,38.378448,8.119698,1000,12,1,1379766353,1433590987,0
GSM,636,1,20047,11113,0,38.3741,8.116379,1082,6,1,1379766355,1433590755,0
GSM,636,1,20047,21113,0,38.377415,8.098947,1563,37,1,1379746564,1379746564,0
GSM,636,1,20026,26090,0,37.550926,6.015615,1000,32,1,1379766365,1433315496,0
GSM,636,1,20026,16455,0,37.570724,6.104622,10773,12,1,1379766365,1434614639,0
GSM,636,1,20026,16089,0,37.559868,6.048045,5892,67,1,1379766365,1429599040,0
GSM,636,1,20026,26092,0,37.558411,6.055527,1000,10,1,1379766371,1432631670,0
GSM,636,1,20026,16087,0,37.555252,6.049759,1000,5,1,1379766371,1427857208,0
GSM,636,1,20026,36092,0,37.556499,6.052991,2700,13,1,1379766373,1433315496,0
GSM,636,1,20026,16092,0,37.566164,6.084841,5452,26,1,1379766384,1429599040,0
GSM,636,1,20026,16535,0,37.565002,6.092377,1000,6,1,1379746591,1379746591,0
GSM,636,1,20026,16090,0,37.568023,6.116226,11099,10,1,1379766391,1433315496,0
GSM,636,1,20026,36304,0,37.525356,5.951011,22656,122,1,1379747231,1379747231,0
GSM,636,1,20026,16093,0,37.578049,6.145615,12545,25,1,1379766392,1429599040,0
GSM,636,1,20026,16091,0,37.579749,6.135505,11452,21,1,1379766395,1432374129,0
GSM,636,1,20026,16306,0,37.580338,6.132889,1000,3,1,1379746596,1379746596,0
GSM,636,1,20026,26185,0,37.544877,5.97279,25267,182,1,1379746727,1379746727,0
GSM,636,1,20026,16185,0,37.571869,6.200924,1000,8,1,1379746608,1379746608,0
GSM,636,1,20075,26308,0,37.494872,5.869904,9808,161,1,1379746793,1379746793,0
GSM,636,1,20075,16308,0,37.532347,5.910049,7342,122,1,1379746776,1379746776,0
GSM,636,1,20075,26100,0,37.530747,5.917896,20915,9,1,1379766441,1427857092,0
GSM,636,1,20026,36455,0,37.508429,5.889405,63013,123,1,1379766441,1429078731,0
GSM,636,1,20026,26455,0,37.551956,5.946579,6929,3,1,1379766460,1429599040,0
GSM,636,1,20075,26264,0,37.439557,5.770992,20975,52,1,1379766476,1427857150,0
GSM,636,1,20026,26088,0,37.552048,6.020462,1000,15,1,1379766496,1433315496,0
GSM,636,1,20026,26535,0,37.554703,6.025689,1107,11,1,1379766499,1432631670,0
GSM,636,1,20026,26485,0,37.55744934082,6.0335540771484,1000,2,1,1379766502,1432374129,0
GSM,636,1,20026,16088,0,37.553329,6.025314,1000,4,1,1379766507,1432690487,0
GSM,636,1,20026,36090,0,37.54097,6.009129,1000,14,1,1379766512,1433315496,0
GSM,636,1,20026,26094,0,37.539825,6.009064,1000,6,1,1379766513,1432656147,0
GSM,636,1,20026,16170,0,37.540054,6.012497,1000,3,1,1379766513,1432542488,0
GSM,636,1,20026,26170,0,37.538795,6.008492,1000,12,1,1379766513,1433315496,0
GSM,636,1,20026,16304,0,37.542343,5.981369,1000,3,1,1379746717,1379746717,0
GSM,636,1,20075,26394,0,37.429188,5.535482,6115,73,1,1379746859,1379746859,0
GSM,636,1,20075,16394,0,37.425063,5.570884,50766,85,1,1379766618,1429599040,0
GSM,636,1,20075,36264,0,37.439231,5.443805,7430,95,1,1379746871,1379746871,0
GSM,636,1,20075,16250,0,37.435053,5.335069,34997,16,1,1379766671,1458039257,0
GSM,636,1,10006,21093,0,37.386312,5.350375,5499,21,1,1379746902,1379746902,0
GSM,636,1,20075,16309,0,37.29007,5.393878,16223,390,1,1379766678,1441861418,0
GSM,636,1,20075,26309,0,37.284508,5.405961,5289,4,1,1379766723,1433650153,0
GSM,636,1,20075,36309,0,37.022848,5.374982,37985,106,1,1379766753,1441861418,0
GSM,636,1,20075,16421,0,36.808333,5.472981,32116,208,1,1379747170,1379747170,0
GSM,636,1,20075,26397,0,36.688488,5.608539,8000,187,1,1379747161,1379747161,0
GSM,636,1,20075,26421,0,36.674159,5.621489,17372,172,1,1379747165,1379747165,0
GSM,636,1,20075,16397,0,36.633683,5.705567,6076,18,1,1379747094,1379747094,0
GSM,636,1,20075,36397,0,36.637148,5.685258,4049,119,1,1379747089,1379747089,0
GSM,636,1,20075,26236,0,36.582674,5.764454,1849,63,1,1379747220,1379747220,0
GSM,636,1,20075,26262,0,36.572591,5.775256,2625,92,1,1379766927,1379865429,0
GSM,636,1,20075,36236,0,36.568472,5.776582,1000,33,1,1379747148,1379747148,0
GSM,636,1,20075,36262,0,36.565933227539,5.7767486572266,1000,1,1,1379747146,1379747146,0
GSM,636,1,20075,16236,0,36.567306518555,5.7808685302734,1000,2,1,1379747148,1379747148,0
GSM,636,1,20075,26398,0,36.546808,5.318422,4168,109,1,1379747194,1379747194,0
GSM,636,1,20075,16411,0,36.500437,5.032002,10837,13,1,1379747211,1379747211,0
GSM,636,1,20075,36411,0,36.489304,4.968018,1000,10,1,1379747201,1379747201,0
GSM,636,1,20075,26411,0,36.503792,4.973561,2036,44,1,1379747213,1379747213,0
UMTS,636,1,1020,32845097,0,38.750839,8.987198,2112,9,1,1379747590,1379747590,0
UMTS,636,1,1030,32843929,0,38.737106323242,8.9902496337891,1000,1,1,1379747591,1379747591,0
UMTS,636,1,1030,32845777,0,38.735733,8.984756,1000,2,1,1379747592,1379747592,0
UMTS,636,1,1030,32845779,0,38.730011,8.972054,1347,12,1,1379747597,1379747597,0
UMTS,636,1,1030,32845748,0,38.720626831055,8.9682769775391,1000,1,1,1379747599,1379747599,0
GSM,636,1,20047,11112,0,38.38623,8.133316,1000,2,1,1379747601,1379747601,0
UMTS,636,1,1030,32844698,0,38.716506958008,9.0451812744141,1000,1,1,1379862098,1379862098,0
UMTS,636,1,1010,32844728,0,38.716506958008,9.0451812744141,1000,2,1,1379862210,1379862210,0
GSM,636,1,20013,32068,0,42.119522094727,9.3143463134766,1000,1,1,1379912186,1379912186,0
UMTS,636,1,1030,32844647,0,38.713760375977,9.0424346923828,1000,3,1,1379913039,1379913039,0
UMTS,636,1,1030,32844909,0,38.711013793945,9.0465545654297,1000,2,1,1379948124,1379948124,0
UMTS,636,1,1030,32844907,0,38.711013793945,9.0465545654297,1000,1,1,1379948242,1379948242,0
GSM,636,1,40007,45615,0,38.770065307617,9.0026092529297,1000,1,1,1380009440,1380009440,0
GSM,636,1,40007,45617,0,38.770065307617,9.0026092529297,1000,1,1,1380009481,1380009481,0
UMTS,636,1,1010,32844327,0,38.752213,9.027672,1000,4,1,1380024203,1380024203,0
GSM,636,1,20039,16233,0,38.900527954102,5.7671356201172,1000,3,1,1381066015,1381066015,0
GSM,636,1,20045,31271,0,38.71376,7.932816,1000,2,1,1381151689,1438565832,0
GSM,636,1,20020,35930,0,36.548309,9.088898,1000,6,1,1381791611,1428923422,0
GSM,636,1,20042,12257,0,42.045364379883,9.3610382080078,1000,1,1,1381810520,1381810520,0
GSM,636,1,20042,22257,0,42.041245,9.361954,1000,3,1,1381810777,1381810777,0
GSM,636,1,20042,22096,0,42.026138305664,9.3788909912109,1000,1,1,1381810895,1381810895,0
GSM,636,1,20042,32135,0,42.006912,9.396744,1000,2,1,1381811404,1381811404,0
GSM,636,1,20042,12095,0,41.998672,9.400177,1000,2,1,1381811400,1381811400,0
GSM,636,1,20042,32095,0,41.985855,9.402695,1183,3,1,1381811521,1381811521,0
GSM,636,1,20044,12107,0,41.972579956055,9.4049835205078,1000,1,1,1381811590,1381811590,0
UMTS,636,1,1040,32909273,0,38.76594543457,9.0712738037109,1000,1,1,1382150782,1382150782,0
UMTS,636,1,1040,32909105,0,38.764572143555,9.0699005126953,1000,2,1,1382151062,1382151062,0
GSM,636,1,20024,26925,0,38.490944,7.047043,1000,4,1,1382339885,1382339885,0
GSM,636,1,41701,48385,0,38.838729858398,9.0190887451172,1000,1,1,1382410320,1382410320,0
GSM,636,1,20048,10391,0,39.882431030273,9.9872589111328,1000,1,1,1382608114,1382608114,0
GSM,636,1,20048,30391,0,39.893417358398,9.9968719482422,1000,1,1,1382608285,1382608285,0
GSM,636,1,20024,16925,0,38.490829,7.040176,1046,3,1,1382716419,1431572733,0
GSM,636,1,40007,45123,0,38.782424926758,8.9984893798828,1000,8,1,1382874560,1382874560,0
GSM,636,1,20028,50022,0,37.859573364258,8.9820098876953,1000,5,1,1382945430,1406951894,0
GSM,636,1,20028,21630,0,37.859253,8.982056,1000,30,1,1382945490,1424859050,0
UMTS,636,1,1050,32909574,0,38.772812,8.991623,1000,3,1,1382957697,1384935715,0
UMTS,636,1,1050,32909575,0,38.772537,8.992172,1000,5,1,1382961763,1392630546,0
GSM,636,1,20028,50023,0,37.859573364258,8.9820098876953,1000,3,1,1382945351,1382945351,0
GSM,636,1,20028,31630,0,37.859573364258,8.9820098876953,1000,2,1,1382945526,1382945526,0
UMTS,636,1,1050,32909174,0,38.774185180664,8.9105987548828,1000,5,1,1382982436,1382982436,0
GSM,636,1,20028,50011,0,37.849960327148,8.9902496337891,1000,4,1,1383275510,1383275510,0
UMTS,636,1,1040,32909195,0,38.75358581543,9.0424346923828,1000,1,1,1383457701,1383457701,0
GSM,636,1,20028,50902,0,37.851333618164,8.9861297607422,1000,4,1,1383798134,1383798134,0
GSM,636,1,20052,13022,0,39.647512,11.146317,1000,32,1,1383914299,1384693252,0
GSM,636,1,20028,11651,0,37.849274,8.97995,1000,6,1,1384173622,1424666195,0
GSM,636,1,40013,48176,0,38.798904418945,9.0026092529297,1000,1,1,1384159670,1384159670,0
GSM,636,1,40013,48311,0,38.825821,9.016068,1000,5,1,1384160671,1384160671,0
UMTS,636,1,1060,32909463,0,38.741226196289,9.0012359619141,1000,3,1,1384408004,1384408004,0
UMTS,636,1,1060,32909625,0,38.741226196289,9.0012359619141,1000,1,1,1384407125,1384407125,0
UMTS,636,1,1060,32909624,0,38.742599487305,9.0012359619141,1000,1,1,1384407194,1384407194,0
GSM,636,1,40003,43793,0,38.741226196289,9.0012359619141,1000,1,1,1384407855,1384407855,0
UMTS,636,1,1040,32910077,0,38.748092651367,9.0094757080078,1000,1,1,1384525507,1384525507,0
UMTS,636,1,1040,32909887,0,38.748092651367,9.0094757080078,1000,1,1,1384525521,1384525521,0
UMTS,636,1,1060,32909887,0,38.745804,9.007645,1000,3,1,1384545365,1392793249,0
UMTS,636,1,1060,32910077,0,38.748092651367,9.0094757080078,1000,1,1,1384525627,1384525627,0
UMTS,636,1,1060,32910074,0,38.748092651367,9.0094757080078,1000,1,1,1384525639,1384525639,0
UMTS,636,1,1050,32909565,0,38.790817,9.005814,1000,9,1,1384692181,1387797887,0
GSM,636,1,20001,23621,0,39.46701,13.508377,1000,2,1,1384854685,1384854685,0
UMTS,636,1,1050,32909525,0,38.772811889648,8.9916229248047,1000,5,1,1384937291,1384937291,0
UMTS,636,1,20021,2975013,0,36.846084594727,7.6787567138672,1000,7,1,1385233762,1385233762,0
UMTS,636,1,40006,2996509,0,38.77915,9.045181,1000,13,1,1385747789,1386070895,0
UMTS,636,1,1060,2997085,0,38.742599487305,9.0190887451172,1000,14,1,1385740347,1385740347,0
UMTS,636,1,20010,2999940,0,41.014022827148,11.790390014648,1000,2,1,1385808669,1385808669,0
UMTS,636,1,1050,3000677,0,38.848342895508,9.0067291259766,1000,3,1,1385822840,1385822840,0
UMTS,636,1,20045,3003308,0,39.128494262695,8.5851287841797,1000,5,1,1385886403,1385886403,0
UMTS,636,1,10084,3007799,0,38.730239868164,8.9971160888672,1000,2,1,1385987141,1385987141,0
UMTS,636,1,10084,3007814,0,38.730239868164,8.9971160888672,1000,1,1,1385987325,1385987325,0
UMTS,636,1,10084,3007818,0,38.730239868164,8.9971160888672,1000,1,1,1385987380,1385987380,0
UMTS,636,1,20028,3013519,0,37.849045,8.982925,1000,9,1,1386138921,1386298145,0
UMTS,636,1,1050,2872640,0,38.773514,8.991837,2928,45,1,1386138970,1386299075,0
UMTS,636,1,1050,2872787,0,38.772811889648,8.9916229248047,1000,29,1,1386139089,1386299682,0
UMTS,636,1,40008,3013523,0,38.772811889648,8.9916229248047,1000,1,1,1386119350,1386119350,0
UMTS,636,1,20021,3013552,0,36.844711,7.654381,1000,8,1,1386124109,1386124109,0
UMTS,636,1,20028,2886302,0,37.848979,8.982402,1000,14,1,1386142276,1386300507,0
UMTS,636,1,20028,3013633,0,37.849960327148,8.9902496337891,1000,5,1,1386123895,1386123895,0
UMTS,636,1,20028,2923287,0,37.848587036133,8.9792633056641,1000,6,1,1386298523,1386298523,0
UMTS,636,1,40008,3021311,0,38.772812,8.991966,1000,4,1,1386298896,1386298896,0
UMTS,636,1,20021,3021312,0,36.838826,7.672577,1000,14,1,1386298517,1386298517,0
UMTS,636,1,1050,3021315,0,38.774185,8.992081,1000,3,1,1386296480,1386296480,0
UMTS,636,1,20028,3021327,0,37.848587036133,8.9792633056641,1000,10,1,1386299718,1386299718,0
UMTS,636,1,1050,3021348,0,38.772811889648,8.9916229248047,1000,2,1,1386296392,1386296392,0
UMTS,636,1,40008,3021354,0,38.772811889648,8.9916229248047,1000,1,1,1386296464,1386296464,0
UMTS,636,1,20021,3021379,0,36.837844848633,7.6746368408203,1000,4,1,1386297832,1386297832,0
UMTS,636,1,20021,3021405,0,36.840134,7.666969,1000,12,1,1386299146,1386299146,0
UMTS,636,1,1050,2960363,0,38.772811889648,8.9916229248047,1000,1,1,1386298892,1386298892,0
UMTS,636,1,1050,3021409,0,38.772811889648,8.9916229248047,1000,1,1,1386298997,1386298997,0
UMTS,636,1,20021,3021426,0,36.844282,7.654552,1090,16,1,1386300507,1386300507,0
UMTS,636,1,20018,3033052,0,39.289856,8.550797,1000,2,1,1386585015,1386585015,0
GSM,636,1,20032,33205,0,39.55696105957,12.416610717773,1000,3,1,1387110601,1387110601,0
UMTS,636,1,1060,32911226,0,38.73436,8.990936,1000,4,1,1387177003,1387177003,0
UMTS,636,1,1060,32911223,0,38.737106,8.994141,1000,6,1,1387196393,1392693432,0
UMTS,636,1,1060,32911265,0,38.695907592773,8.9792633056641,1000,1,1,1387232453,1387232453,0
GSM,636,1,20068,33710,0,39.459267,13.569832,1829,36,1,1387277765,1412729546,0
GSM,636,1,20052,23015,0,39.646224975586,11.14631652832,1000,4,1,1387271873,1387271873,0
GSM,636,1,40006,42017,0,38.77739,9.023438,1000,6,1,1387313299,1387719628,0
GSM,636,1,40006,42066,0,38.778305053711,9.0232086181641,1000,1,1,1387719744,1387719744,0
GSM,636,1,40006,42253,0,38.778305053711,9.0232086181641,1000,1,1,1387719784,1387719784,0
UMTS,636,1,1050,32909568,0,38.790664672852,9.0067291259766,1000,3,1,1387797801,1387797801,0
UMTS,636,1,1050,32909744,0,38.790664672852,9.0067291259766,1000,2,1,1387797465,1387797465,0
